feature,cluster_0_mean,cluster_1_mean,cluster_0_median,cluster_1_median,mean_difference_1_minus_0,median_difference_1_minus_0,cohen_d_1_minus_0,mann_whitney_u,mann_whitney_p_value,rank_biserial_1_minus_0,standardized_mean_cluster_0,standardized_mean_cluster_1,standardized_mean_difference_1_minus_0,zero_fraction_cluster_0,zero_fraction_cluster_1,zero_fraction_difference_1_minus_0,feature_cluster,PC1_loading,PC2_loading,mann_whitney_p_fdr_bh,significant_fdr_0.05,absolute_standardized_mean_difference,absolute_rank_biserial
D518,0.010469405308047852,0.18493300127397258,0.0,0.136363636,0.17446359596592473,0.136363636,3.800987970477665,231232.0,1.588399966868042e-80,0.7224370004543863,-0.06550721708940357,3.3004869103400867,3.3659941274294902,0.8966829798803697,0.2191780821917808,-0.6775048976885889,6,0.0638082834391295,-0.0304121670086593,8.557658736227048e-80,True,3.3659941274294902,0.7224370004543863
D421,0.006167793760467646,0.17123636367123288,0.0,0.0909,0.16506856991076524,0.0909,3.7810031435996163,215427.5,4.865862420567813e-87,0.6047099748970182,-0.06523679936894947,3.2868623024520023,3.3520991018209516,0.9393692224034802,0.3561643835616438,-0.5832048388418364,6,0.0580377566107448,0.0551200350649639,2.8904054549526752e-86,True,3.3520991018209516,0.6047099748970182
D529,0.001580342577487765,0.10702054794520548,0.0,0.0,0.10544020536771771,0.0,3.772828174549188,189905.5,1.3114014794728666e-128,0.4145977191296639,-0.06512591721626353,3.2812756646769485,3.346401581893212,0.9864056552474171,0.5753424657534246,-0.41106318949399245,6,0.0529337751694545,-0.0536765922001837,1.5190400470560704e-127,True,3.346401581893212,0.4145977191296639
D561,0.002530742041326808,0.1380402528082192,0.0,0.115384615,0.13550951076689238,0.115384615,3.7129412590570046,203648.0,3.801908227784143e-116,0.5169649973556205,-0.06430893228483696,3.2401130540223355,3.3044219863071724,0.9719956498096791,0.4657534246575342,-0.5062422251521449,6,0.0551726736540206,-0.0597819588551067,3.5707111058242965e-115,True,3.3044219863071724,0.5169649973556205
D564,0.0007766280845568243,0.11806444876712331,0.0,0.0,0.11728782068256649,0.0,3.7068448250138326,192274.5,7.309887872139327e-181,0.43224429596192104,-0.0642252997711349,3.2358993501127973,3.3001246498839323,0.9918433931484503,0.5616438356164384,-0.4301995575320119,6,0.0559749785565891,-0.0558015376054724,1.881619285606234e-179,True,3.3001246498839323,0.43224429596192104
D311,0.014056552474170746,0.2643835616438357,0.0,0.2,0.25032700916966494,0.2,3.701049052920295,223357.0,3.4765633095682985e-88,0.6637764717274874,-0.06414571226065771,3.2318894478725935,3.2960351601332514,0.9255029907558455,0.2876712328767123,-0.6378317578791333,6,0.0446668938216801,0.0109552259630224,2.101053478391276e-87,True,3.2960351601332514,0.6637764717274874
D938,0.0069216422003806405,0.16121822979452055,0.0,0.0769,0.15429658759413992,0.0769,3.690568209043836,213002.0,3.760591788475609e-79,0.5866425320491333,-0.06400159244454356,3.2246281782333055,3.288629770677849,0.9361065796628603,0.3698630136986301,-0.5662435659642302,6,0.0570513165430375,0.0153179382729429,1.9651212729252245e-78,True,3.288629770677849,0.5866425320491333
D913,0.001910836505709625,0.1028299695890411,0.0,0.0267,0.10091913308333147,0.0267,3.69040005229806,223169.5,1.9673728240226293e-108,0.6623797924720851,-0.06399927809029664,3.2245115728234404,3.288510850913737,0.9437194127243067,0.3013698630136986,-0.6423495497106081,6,0.0568254283386459,-0.0283456719668888,1.608616603171444e-107,True,3.288510850913737,0.6623797924720851
D464,0.004019661308591626,0.14774716247945205,0.0,0.0714,0.14372750117086042,0.0714,3.6554523737221225,201267.5,5.746027685210358e-105,0.4992327575290323,-0.06351687360142663,3.2002063165211942,3.263723190122621,0.9703643284393693,0.4794520547945205,-0.49091227364484874,6,0.0448798812180109,0.0499974266013659,4.437210268023554e-104,True,3.263723190122621,0.4992327575290323
D340,0.005233369589722675,0.1712296804109589,0.0,0.0833,0.16599631082123623,0.0833,3.644027555954657,204626.0,4.56903789579429e-106,0.5242500763517992,-0.06335855801173852,3.192229813248962,3.2555883712607008,0.9671016856987493,0.4520547945205479,-0.5150468911782013,6,0.0573554406145946,0.0469816008930296,3.608501519973899e-105,True,3.2555883712607008,0.5242500763517992
D526,0.00502948160413268,0.18492785389041097,0.0,0.0833,0.17989837228627828,0.0833,3.6394264243275427,206761.5,2.4459412874106628e-123,0.5401573219513285,-0.06329471422025336,3.189013135645094,3.2523078498653475,0.9714518760195758,0.4383561643835616,-0.5330957116360142,6,0.0474740911193004,-0.0226136551567605,2.6561393667975166e-122,True,3.2523078498653475,0.5401573219513285
D760,0.000543701287384448,0.12100182649315068,0.0,0.0,0.12045812520576624,0.0,3.6195369761915126,185300.0,1.327202616891883e-200,0.3802915521389678,-0.06301817226191476,3.175079966840036,3.2380981391019508,0.9959216965742251,0.6164383561643836,-0.37948334040984155,6,0.0628486776042155,0.019438700367853,6.588612990998991e-199,True,3.2380981391019508,0.3802915521389678
D679,0.0030927134312126155,0.1541095890410959,0.0,0.0,0.15101687560988328,0.0,3.6190482676019045,185846.0,4.3793705788991575e-96,0.38435868213069946,-0.06301136577973672,3.174737032025639,3.2377483978053756,0.9823273518216422,0.6027397260273972,-0.379587625794245,6,0.0390848579173944,0.0559038098022825,2.9839828944459948e-95,True,3.2377483978053756,0.38435868213069946
D560,0.003927762671832518,0.15221126328767123,0.0,0.0556,0.14828350061583873,0.0556,3.616805477024634,202683.5,1.3990198183938873e-101,0.5097804792658309,-0.06298012227010755,3.173162872732268,3.2361429950023752,0.967373572593801,0.4657534246575342,-0.5016201479362667,6,0.0542020972383022,-0.0513428415736008,1.0234934460881595e-100,True,3.2361429950023752,0.5097804792658309
D562,0.002025674559271343,0.10959282002739727,0.0,0.0,0.10756714546812593,0.0,3.615920635939446,198082.5,2.929344271578336e-101,0.47550783257726437,-0.06296779267098884,3.172541663615028,3.235509456286017,0.9722675367047309,0.5068493150684932,-0.4654182216362377,6,0.0570855723185198,-0.0575547539289515,2.1207231966113997e-100,True,3.235509456286017,0.47550783257726437
D263,0.0009685970636215335,0.04794520547945205,0.0,0.0,0.04697660841583052,0.0,3.6029275340694187,193545.0,5.162681541791454e-153,0.4417081945965273,-0.06278653527515682,3.1634092704387244,3.226195805713881,0.988036976617727,0.547945205479452,-0.440091771138275,6,0.0351392628098124,-0.0214537789394078,8.543008741773953e-152,True,3.226195805713881,0.4417081945965273
D89,0.594589099351278,0.4030210333150685,0.5969316835,0.416253951,-0.19156806603620952,-0.18067773250000002,-3.5883253415914735,6248.0,2.3758440517128753e-44,-0.9534589227319791,0.06258236528845024,-3.1531224593275815,-3.2157048246160316,0.0,0.0,0.0,6,-0.0690689424051186,-0.0203619021538437,7.539779068221224e-44,True,3.2157048246160316,0.9534589227319791
D756,0.0034504956721044043,0.1327669126027397,0.0,0.0769,0.1293164169306353,0.0769,3.5598211783720997,221591.5,9.250919394520205e-176,0.6506253398586188,-0.06218239709234285,3.132970637063522,3.195153034155865,0.9730831973898858,0.3287671232876712,-0.6443160741022146,6,0.0640269772116854,0.0159632845804938,2.143129659730514e-174,True,3.195153034155865,0.6506253398586188
D803,0.0020834564589450786,0.08133998042465752,0.0,0.0179,0.07925652396571245,0.0179,3.5522325218300765,211420.5,1.934910704427247e-82,0.5748620080895663,-0.062075597408465216,3.127589688607329,3.189665286015794,0.9423599782490484,0.3835616438356164,-0.558798334413432,6,0.0550967838038321,-0.0525835821268285,1.06727217426741e-81,True,3.189665286015794,0.5748620080895663
D476,0.007219630230560088,0.14155454075342463,0.0,0.111111111,0.13433491052286456,0.111111111,3.5497655125209464,220989.5,1.2747681580561302e-71,0.6461410683292736,-0.06204084907623893,3.125838943868585,3.1878797929448237,0.9081022294725394,0.3013698630136986,-0.6067323664588408,6,0.0686008831783353,0.0155860383041308,6.195551537405668e-71,True,3.1878797929448237,0.6461410683292736
D53,0.03946243847444264,0.2392660673972603,0.0203,0.207442083,0.19980362892281767,0.18714208300000001,3.5378167840122714,251518.5,8.581457054507456e-41,0.8735502469328924,-0.06187234993043173,3.117349356768877,3.179221706699309,0.443447525829255,0.0410958904109589,-0.4023516354182961,6,0.0564132131930672,-0.0397258576493707,2.5059296860851604e-40,True,3.179221706699309,0.8735502469328924
D848,0.003045133224578575,0.17534246575342463,0.0,0.0,0.17229733252884605,0.0,3.520153261141706,180701.0,2.3961198691032356e-98,0.3460338033624588,-0.06162265784785415,3.104768980334351,3.1663916381822053,0.9869494290375204,0.6438356164383562,-0.3431138125991642,6,0.0397571880487378,0.0558151572633901,1.6821245545724734e-97,True,3.1663916381822053,0.3460338033624588
D265,0.0014371164458945077,0.14090019575342466,0.0,0.0,0.13946307930753016,0.0,3.5124097029026005,188645.5,4.306277081536467e-182,0.4052120345333601,-0.06151296760660215,3.099242395302503,3.160755362909105,0.9934747145187602,0.589041095890411,-0.40443361862834926,6,0.0353237269318476,-0.0062641814649031,1.197145028667138e-180,True,3.160755362909105,0.4052120345333601
D108,0.0393782853360522,0.37671232880821914,0.0,0.5,0.33733404347216694,0.5,3.497195398447262,240101.5,5.0584540704361515e-62,0.7885055159519394,-0.06129704853521277,3.088363623459074,3.149660671994287,0.8143012506797173,0.1232876712328767,-0.6910135794468406,6,0.0468630447096352,-0.0139673075561079,2.1568255085601996e-61,True,3.149660671994287,0.7885055159519394
D474,0.01856525532408918,0.21793300124657533,0.0,0.181818182,0.19936774592248616,0.181818182,3.489003344162858,219178.0,3.380148764341062e-41,0.6326472844830797,-0.06118056692301332,3.0824948649704504,3.1436754318934637,0.8164763458401305,0.2876712328767123,-0.5288051129634181,6,0.0669672866062331,0.0303975064906761,9.912250595852482e-41,True,3.1436754318934637,0.6326472844830797
D178,0.8266802483118544,0.6863777602876713,0.830996962,0.773676255,-0.1403024880241831,-0.057320706999999915,-3.465871125660587,56404.0,3.9481981032590515e-25,-0.5798490841508562,0.06085081748469042,-3.065880913817862,-3.1267317313025527,0.0,0.0,0.0,6,-0.0526431482011635,0.0778487105388187,7.930629138049251e-25,True,3.1267317313025527,0.5798490841508562
D167,0.07074620827052744,0.3456253953287671,0.0769,0.307692308,0.27487918705823966,0.23079230800000003,3.4605604450740546,246951.0,7.498517105911137e-39,0.8395271402712909,-0.060774939608900215,3.0620579161854025,3.122832855794303,0.42604676454594886,0.0410958904109589,-0.38495087413498996,6,0.0606754535123357,-0.0358394275169571,2.1446376084807575e-38,True,3.122832855794303,0.8395271402712909
D282,0.0016313213703099511,0.12054794520547944,0.0,0.0,0.11891662383516949,0.0,3.4518351443738253,177503.0,5.3827329407236435e-118,0.32221204198231623,-0.06065013316253149,3.055769722901244,3.1164198560637755,0.9921152800435019,0.6712328767123288,-0.3208824033311731,6,0.0412617778851412,0.0420517605901717,5.344284848289903e-117,True,3.1164198560637755,0.32221204198231623
D312,0.011364872213159325,0.22465753424657534,0.0,0.2,0.21329266203341601,0.2,3.4319494655001646,218629.5,3.716320704574438e-96,0.6285615321012761,-0.06036503316027884,3.041405369363091,3.10177040252337,0.9418162044589451,0.3287671232876712,-0.6130490811712739,6,0.0439497238884729,0.0103478013242047,2.557270187801222e-95,True,3.10177040252337,0.6285615321012761
D515,0.021111718325176727,0.20377328767123287,0.0,0.1875,0.18266156934605615,0.1875,3.414605096496721,240041.0,2.0281913059800953e-48,0.7880548541121961,-0.06011562371267931,3.0288392330854106,3.08895485679809,0.733278955954323,0.1095890410958904,-0.6236899148584326,6,0.057758412541387,-0.0463548671263079,7.083381696764656e-48,True,3.08895485679809,0.7880548541121961
D283,0.0017672648178357804,0.1404109589041096,0.0,0.0,0.1386436940862738,0.0,3.3992015587169715,175793.0,1.796654086429039e-122,0.3094743271730467,-0.05989354212189714,3.0176499715662684,3.0775435136881657,0.9934747145187602,0.684931506849315,-0.3085432076694452,6,0.0416158168467522,0.0493548170411442,1.9210378308741262e-121,True,3.0775435136881657,0.3094743271730467
D420,0.011582381729200652,0.2,0.0,0.1,0.18841761827079936,0.1,3.395833579749011,210667.5,8.802007651622713e-55,0.5692529441998704,-0.05984491125211896,3.01519977514101,3.075044686393129,0.9040239260467645,0.3698630136986301,-0.5341609123481343,6,0.0584604536092083,0.0651472887909702,3.475792794248742e-54,True,3.075044686393129,0.5692529441998704
D539,0.0028670744986405657,0.12079589043835619,0.0,0.0,0.11792881593971562,0.0,3.3915962943225093,192959.0,1.06532514808856e-116,0.43734310636364304,-0.05978369120838368,3.0121152912936333,3.071898982502017,0.9817835780315389,0.547945205479452,-0.4338383725520869,6,0.0404820743074181,0.0494172109239593,1.0142479149610263e-115,True,3.071898982502017,0.43734310636364304
D270,0.0070010875475802065,0.2226027397260274,0.0,0.0,0.21560165217844718,0.0,3.3857378969744754,181547.0,7.72472352381489e-65,0.35233562016283426,-0.05969898136042937,3.0078473074473875,3.067546288807817,0.9749864056552474,0.6301369863013698,-0.3448494193538776,6,0.0393518747958638,0.0523273548046521,3.397900537374271e-64,True,3.067546288807817,0.35233562016283426
D467,0.0004214246873300708,0.04041095890410959,0.0,0.0,0.03998953421677952,0.0,3.3788491701281047,177820.5,1.1574331537514272e-153,0.32457708552146425,-0.05959927234468244,3.002823612106053,3.0624228844507355,0.9953779227841218,0.6712328767123288,-0.32414504607179306,6,0.0454213389464754,0.058589991671675,1.961990345993273e-152,True,3.0624228844507355,0.32457708552146425
D341,0.0052202283849918435,0.15890410958904108,0.0,0.1,0.15368388120404924,0.1,3.370052338028498,202488.0,7.691164501723004e-100,0.5083242083621979,-0.05947178621391039,2.9964004067775676,3.055872192991478,0.9668297988036977,0.4657534246575342,-0.5010763741461635,6,0.062073047640875,0.039716097128838,5.5106797203066885e-99,True,3.055872192991478,0.5083242083621979
D155,0.03185377604214247,0.24012796134246578,0.0,0.235294118,0.20827418530032332,0.235294118,3.3699829216239294,240229.0,1.0018809658258521e-42,0.7894552578456129,-0.05947077950409768,2.996349685151663,3.0558204646557607,0.6631321370309952,0.1095890410958904,-0.5535430959351048,6,0.0481088479187995,-0.0606178497783309,3.001324445038652e-42,True,3.0558204646557607,0.7894552578456129
D754,0.005998504622077216,0.13356164383561644,0.0,0.0625,0.12756313921353923,0.0625,3.366802177969368,203723.5,6.48841809048361e-65,0.517527393535796,-0.059424638951184244,2.9940249597596673,3.0534495987108516,0.9385535617183252,0.4383561643835616,-0.5001973973347635,6,0.0627852964463589,0.0171808201649917,2.8722615113924262e-64,True,3.0534495987108516,0.517527393535796
D77,0.09339314860304512,0.4155251141095891,0.166666667,0.333333333,0.322131965506544,0.16666666600000002,3.3282019317160656,254373.0,1.5366605095193388e-49,0.8948132919171379,-0.05886284127580591,2.965719591950885,3.024582433226691,0.47553017944535075,0.0,-0.47553017944535075,6,0.0605568582848932,0.0126592232528672,5.448872725081329e-49,True,3.024582433226691,0.8948132919171379
D582,0.012452963561718327,0.1554140292739726,0.0,0.103448276,0.14296106571225428,0.103448276,3.325346335403057,229135.0,1.1560526676314097e-59,0.7068165396619663,-0.058821144179222816,2.9636187437148114,3.022439887894034,0.8539967373572593,0.2054794520547945,-0.6485172853024648,6,0.0575369962412339,-0.0411754170360608,4.869433963659574e-59,True,3.022439887894034,0.7068165396619663
D513,0.030320482151712888,0.21289999999999998,0.0,0.166666667,0.18257951784828708,0.166666667,3.3192492199640804,226570.0,2.632233358863812e-29,0.6877099674480622,-0.05873205209749528,2.9591299673231153,3.0178620194206105,0.5715062533985862,0.1095890410958904,-0.4619172123026958,6,0.0518755395373642,0.0141579533295913,5.807625982255077e-29,True,3.0178620194206105,0.6877099674480622
D588,0.003047634584556825,0.10959178083561644,0.0,0.0417,0.10654414625105961,0.0417,3.31824463962573,211366.0,6.731830785250286e-111,0.5744560399859959,-0.05871736480774894,2.9583899693548026,3.0171073341625516,0.9613920609026645,0.3972602739726027,-0.5641317869300617,6,0.0526005469062695,-0.008476274877702,5.636894452709576e-110,True,3.0171073341625516,0.5744560399859959
D383,0.0007137030995106036,0.0958904109589041,0.0,0.0,0.0951767078593935,0.0,3.2972279117574903,174223.5,1.2592880668984585e-139,0.2977831906858255,-0.05840956220700957,2.942881778046318,3.0012913402533274,0.9956498096791735,0.6986301369863014,-0.2970196726928721,6,0.0403705347466135,0.0549056382360058,1.7504104129888572e-138,True,3.0012913402533274,0.2977831906858255
D552,0.00033985861881457316,0.0839041095890411,0.0,0.0,0.08356425097022653,0.0,3.2816177956992947,187190.5,7.170300957706366e-226,0.3943738035114379,-0.05818028675235979,2.931330064043554,2.9895103507959138,0.9967373572593801,0.6027397260273972,-0.39399763123198284,6,0.0605194126192779,0.0001967735200532,8.305598609343207e-224,True,2.9895103507959138,0.3943738035114379
D753,0.010560593137846656,0.18440179142465754,0.0,0.0769,0.17384119828681088,0.0769,3.275127775806089,207773.0,2.80721782081119e-56,0.5476919409744725,-0.058084799359556016,2.9265190691020164,2.9846038684615723,0.9154431756389342,0.3972602739726027,-0.5181829016663315,6,0.063097687883132,0.0317337216370591,1.1343118520138237e-55,True,2.9846038684615723,0.5476919409744725
D546,0.005357361739804242,0.13214794521917808,0.0,0.0588,0.12679058347937383,0.0588,3.2749058082754274,199110.0,5.928911480788443e-71,0.48316163489686925,-0.05808153185293856,2.926354440480934,2.9844359723338725,0.9535073409461664,0.4794520547945205,-0.4740552861516459,6,0.0571277959426234,0.0371696372985461,2.8417886063089435e-70,True,2.9844359723338725,0.48316163489686925
D477,0.004951099200380642,0.1095804305890411,0.0,0.0714,0.10462933138866046,0.0714,3.251409317702192,218239.0,1.0823179484043523e-81,0.6256527147720248,-0.0577350097627517,2.90889542338905,2.9666304331518014,0.9284937466014138,0.3287671232876712,-0.5997266233137426,6,0.0678144942501049,0.0042741646431741,5.922921056228542e-81,True,2.9666304331518014,0.6256527147720248
